In time 274:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 275:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 276:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 277:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 278:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 279:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 280:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 281:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 282:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 283:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 284:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 285:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 286:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 287:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 288:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 289:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 290:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 291:	242 flows created	0 flows accepted	2176 group accepted	242 flows refused	0 flows deleted	59204 in switches	
In time 292:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 293:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 294:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 295:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 296:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 297:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 298:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 299:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 300:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 301:	242 flows created	0 flows accepted	2176 group accepted	242 flows refused	0 flows deleted	59204 in switches	
In time 302:	239 flows created	0 flows accepted	2176 group accepted	239 flows refused	0 flows deleted	59204 in switches	
In time 303:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 304:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 305:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 306:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 307:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 308:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 309:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 310:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 311:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 312:	253 flows created	0 flows accepted	2176 group accepted	253 flows refused	0 flows deleted	59204 in switches	
In time 313:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 314:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 315:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 316:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 317:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 318:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 319:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 320:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 321:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 322:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 323:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 324:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 325:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 326:	251 flows created	0 flows accepted	2176 group accepted	251 flows refused	0 flows deleted	59204 in switches	
In time 327:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 328:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 329:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 330:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 331:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 332:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 333:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 334:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 335:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 336:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 337:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 338:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 339:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 340:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 341:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 342:	242 flows created	0 flows accepted	2176 group accepted	242 flows refused	0 flows deleted	59204 in switches	
In time 343:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 344:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 345:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 346:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 347:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 348:	240 flows created	2 flows accepted	2178 group accepted	238 flows refused	0 flows deleted	59225 in switches	
In time 349:	244 flows created	2 flows accepted	2180 group accepted	242 flows refused	0 flows deleted	59264 in switches	
In time 350:	246 flows created	6 flows accepted	2186 group accepted	240 flows refused	0 flows deleted	59365 in switches	
In time 351:	248 flows created	5 flows accepted	2191 group accepted	243 flows refused	0 flows deleted	59467 in switches	
In time 352:	248 flows created	3 flows accepted	2194 group accepted	245 flows refused	0 flows deleted	59504 in switches	
In time 353:	243 flows created	3 flows accepted	2197 group accepted	240 flows refused	0 flows deleted	59557 in switches	
In time 354:	247 flows created	2 flows accepted	2199 group accepted	245 flows refused	0 flows deleted	59587 in switches	
In time 355:	249 flows created	0 flows accepted	2199 group accepted	249 flows refused	0 flows deleted	59587 in switches	
In time 356:	244 flows created	0 flows accepted	2199 group accepted	244 flows refused	0 flows deleted	59587 in switches	
In time 357:	245 flows created	0 flows accepted	2199 group accepted	245 flows refused	0 flows deleted	59587 in switches	
In time 358:	250 flows created	0 flows accepted	2199 group accepted	250 flows refused	0 flows deleted	59587 in switches	
In time 359:	251 flows created	0 flows accepted	2199 group accepted	251 flows refused	0 flows deleted	59587 in switches	
In time 360:	247 flows created	0 flows accepted	2199 group accepted	247 flows refused	0 flows deleted	59587 in switches	
In time 361:	247 flows created	0 flows accepted	2199 group accepted	247 flows refused	0 flows deleted	59587 in switches	
In time 362:	243 flows created	0 flows accepted	2199 group accepted	243 flows refused	0 flows deleted	59587 in switches	
In time 363:	248 flows created	0 flows accepted	2199 group accepted	248 flows refused	0 flows deleted	59587 in switches	
In time 364:	249 flows created	0 flows accepted	2199 group accepted	249 flows refused	0 flows deleted	59587 in switches	
In time 365:	251 flows created	0 flows accepted	2199 group accepted	251 flows refused	0 flows deleted	59587 in switches	
In time 366:	249 flows created	0 flows accepted	2199 group accepted	249 flows refused	0 flows deleted	59587 in switches	
In time 367:	242 flows created	0 flows accepted	2199 group accepted	242 flows refused	0 flows deleted	59587 in switches	
In time 368:	247 flows created	0 flows accepted	2199 group accepted	247 flows refused	0 flows deleted	59587 in switches	
In time 369:	246 flows created	0 flows accepted	2199 group accepted	246 flows refused	0 flows deleted	59587 in switches	
In time 370:	244 flows created	0 flows accepted	2199 group accepted	244 flows refused	0 flows deleted	59587 in switches	
In time 371:	246 flows created	0 flows accepted	2199 group accepted	246 flows refused	0 flows deleted	59587 in switches	
In time 372:	248 flows created	0 flows accepted	2199 group accepted	248 flows refused	0 flows deleted	59587 in switches	
In time 373:	250 flows created	0 flows accepted	2199 group accepted	250 flows refused	0 flows deleted	59587 in switches	
In time 374:	245 flows created	0 flows accepted	2199 group accepted	245 flows refused	0 flows deleted	59587 in switches	
In time 375:	249 flows created	0 flows accepted	2199 group accepted	249 flows refused	0 flows deleted	59587 in switches	
In time 376:	249 flows created	0 flows accepted	2199 group accepted	249 flows refused	0 flows deleted	59587 in switches	
In time 377:	249 flows created	0 flows accepted	2199 group accepted	249 flows refused	0 flows deleted	59587 in switches	
In time 378:	246 flows created	0 flows accepted	2199 group accepted	246 flows refused	0 flows deleted	59587 in switches	
In time 379:	244 flows created	0 flows accepted	2199 group accepted	244 flows refused	0 flows deleted	59587 in switches	
In time 380:	247 flows created	0 flows accepted	2199 group accepted	247 flows refused	0 flows deleted	59587 in switches	
In time 381:	243 flows created	0 flows accepted	2199 group accepted	243 flows refused	0 flows deleted	59587 in switches	
In time 382:	241 flows created	0 flows accepted	2199 group accepted	241 flows refused	0 flows deleted	59587 in switches	
In time 383:	245 flows created	0 flows accepted	2199 group accepted	245 flows refused	0 flows deleted	59587 in switches	
In time 384:	247 flows created	0 flows accepted	2199 group accepted	247 flows refused	0 flows deleted	59587 in switches	
In time 385:	247 flows created	0 flows accepted	2199 group accepted	247 flows refused	0 flows deleted	59587 in switches	
In time 386:	246 flows created	0 flows accepted	2199 group accepted	246 flows refused	0 flows deleted	59587 in switches	
In time 387:	250 flows created	0 flows accepted	2199 group accepted	250 flows refused	0 flows deleted	59587 in switches	
In time 388:	244 flows created	0 flows accepted	2199 group accepted	244 flows refused	0 flows deleted	59587 in switches	
In time 389:	243 flows created	0 flows accepted	2199 group accepted	243 flows refused	0 flows deleted	59587 in switches	
In time 390:	244 flows created	0 flows accepted	2199 group accepted	244 flows refused	0 flows deleted	59587 in switches	
In time 391:	243 flows created	0 flows accepted	2199 group accepted	243 flows refused	0 flows deleted	59587 in switches	
In time 392:	246 flows created	1 flows accepted	2200 group accepted	245 flows refused	0 flows deleted	59600 in switches	
In time 393:	246 flows created	0 flows accepted	2200 group accepted	246 flows refused	0 flows deleted	59600 in switches	
In time 394:	248 flows created	0 flows accepted	2200 group accepted	248 flows refused	0 flows deleted	59600 in switches	
In time 395:	247 flows created	0 flows accepted	2200 group accepted	247 flows refused	0 flows deleted	59600 in switches	
In time 396:	248 flows created	0 flows accepted	2200 group accepted	248 flows refused	0 flows deleted	59600 in switches	
In time 397:	244 flows created	0 flows accepted	2200 group accepted	244 flows refused	0 flows deleted	59600 in switches	
In time 398:	250 flows created	0 flows accepted	2200 group accepted	250 flows refused	0 flows deleted	59600 in switches	
In time 399:	246 flows created	0 flows accepted	2200 group accepted	246 flows refused	0 flows deleted	59600 in switches	
In time 400:	248 flows created	0 flows accepted	2200 group accepted	248 flows refused	0 flows deleted	59600 in switches	
In time 401:	251 flows created	0 flows accepted	2200 group accepted	251 flows refused	0 flows deleted	59600 in switches	
In time 402:	247 flows created	0 flows accepted	2200 group accepted	247 flows refused	0 flows deleted	59600 in switches	
In time 403:	244 flows created	0 flows accepted	2200 group accepted	244 flows refused	0 flows deleted	59600 in switches	
In time 404:	244 flows created	0 flows accepted	2200 group accepted	244 flows refused	0 flows deleted	59600 in switches	
In time 405:	146 flows created	0 flows accepted	2200 group accepted	146 flows refused	0 flows deleted	59600 in switches	

Control message is 59600
